id,title,slug,description,playlist_id,url,published_at,position,created_at,updated_at
PxZJ89RDBKI,Shaktimaan - Episode 315,shaktimaan-episode-315,"Shaktimaan is the ""Indian Super Hero"" who has been an icon for kids in India. Shaktimaan in his heroic avatar will be a powerhouse dedicated towards fighting against evil plans and saving the human kind. Shaktimaan is one among us, a young man with a good heart, standing tall as a savior of humanity, reminding us of who we are while unearthing and uprooting all evil, with a single purpose of saving this world, saving his world.",PL_BnV0cOaQVrWvLCMxLNEiSjMn9IjT0XO,,2013-12-13 08:57:20,112,2024-02-16 16:48:01,2024-02-19 17:09:08
Pyn-mUIdOtI,Malgudi Days - मालगुडी डेज - Episode 53 - The Hoard - महाकंजूस,malgudi-days-malgada-daja-episode-53-the-hoard-mahakajasa,"Malgudi Days - मालगुडी डेज - Episode 53 - The Hoard - महाकंजूस

Gopinath is the village miser who cares more about money than his own family. He never spends a rupee when he doesn’t have to. One day in an indulgent mood he decides to take his grandson to see a movie and won’t spend money on sweets, telling the boy they are not good for him. While Gopinath finds the movie entertaining, the boy is bored and finally sneaks out of the theater and sets off to meet his friends to play cricket. Gopinath eventually realizes the boy is missing and goes in search of him. Suddenly his money is of no benefit, as he searches fruitlessly for the boy. He buys a packet of sweets for the boy, and even pays homage to the gods, promising to offer a whole coconut if the boy is found. When darkness falls, he makes his way back to his daughter’s house, and struggles to find the words to explain the situation to her.

► Subscribe to Ultra Bollywood - http://bit.ly/SubscribeUltraBollywood

► Click To Watch Lata Mangeshkar Hit Songs : - https://bit.ly/LataMangeshkarHitSongs
► Click To Watch Udit Narayan Hit Songs : - https://bit.ly/UditNarayanHitSongs
► Click To Watch Kumar Sanu Hit Songs : - https://bit.ly/KumarSanuSongs
► Click To Watch Alka Yagnik Hit Songs :- https://bit.ly/AlkaYagnikSongs
► Click To Watch Kishore Kumar Songs : - https://bit.ly/KishoreKumarSong
► Click To Watch Hindi Comedy Scenes : - https://bit.ly/HindiComedyScenes
► Click To Watch Best Collections of Salman Khan : - https://bit.ly/SalmanKhanBestCollections
► Click To Watch Best Aamir Khan Scenes : - https://bit.ly/AamirKhanComedyScenes
► Click To Watch Evergreen Hindi Songs : -  https://bit.ly/EvergreenHindiSongs
► Click To Watch Romantic Songs in 4K :- https://bit.ly/4KHindiRomanticSongs
► Click To Watch Superhit Hindi Songs in 4K - https://bit.ly/4KHindiSongs

► Website: http://www.ultraindia.com
► Like us on Facebook: https://www.facebook.com/UltraHindi
► Follow us on Twitter: https://twitter.com/UltraHindi

#MalgudiDays",PL_BnV0cOaQVrQ4mdkMDGp0pwl9QjRxMJY,,,52,2024-02-16 17:41:22,2024-02-16 17:41:22
pYxUAMO8Qm8,Shaktimaan - Episode 132,shaktimaan-episode-132,"Shaktimaan is the ""Indian Super Hero"" who has been an icon for kids in India. Shaktimaan in his heroic avatar will be a powerhouse dedicated towards fighting against evil plans and saving the human kind. Shaktimaan is one among us, a young man with a good heart, standing tall as a savior of humanity, reminding us of who we are while unearthing and uprooting all evil, with a single purpose of saving this world, saving his world.",PL3E110C16D04A4070,,2012-08-11 06:51:09,130,2024-02-16 16:10:21,2024-02-19 17:09:08
PZ2dZnG8H-w,Malgudi Days - मालगुडी डेज - Episode 46 - Cat Within - पाप का घड़ा,malgudi-days-malgada-daja-episode-46-cat-within-papa-ka-gha,"Subscribe to Ultra Hindi - http://bit.ly/SubscribeUltraHindi

Malgudi Days - मालगुडी डेज - Episode 46 - Cat Within - पाप का घड़ा

It is a funny tale of exploitation in the village where a landlord and an exorcist combine to squeeze the blood from their miserably poor tenants. To protect his loot, the landlord places six kerosene cans one on top of each other hoping that any thief might sound the alarm. But the only thieves here are rats- not humans. The exorcist suggests that a cat could deal with these vermin. When a brass pot suddenly comes alive bouncing up and down in the landlord’s godown, the terror stricken tenants not realizing that the cat is under the pot huddle together and the exorcist is sent for driving away the evil spirit !",PL_BnV0cOaQVrQ4mdkMDGp0pwl9QjRxMJY,,,45,2024-02-16 17:41:21,2024-02-16 17:41:21
q14DFqXchcQ,Shaktimaan - Episode 288,shaktimaan-episode-288,"Shaktimaan is the ""Indian Super Hero"" who has been an icon for kids in India. Shaktimaan in his heroic avatar will be a powerhouse dedicated towards fighting against evil plans and saving the human kind. Shaktimaan is one among us, a young man with a good heart, standing tall as a savior of humanity, reminding us of who we are while unearthing and uprooting all evil, with a single purpose of saving this world, saving his world.",PL_BnV0cOaQVrWvLCMxLNEiSjMn9IjT0XO,,2013-11-07 09:19:32,86,2024-02-16 16:48:01,2024-02-19 17:09:08
Q89HwX6RfaE,Shaktimaan (शक्तिमान) - Full Episode 103 | Kids Hindi Tv Series,shaktimaan-shakatamana-full-episode-103-kids-hindi-tv-series,"Shaktimaan is the ""Indian Super Hero"" who has been an icon for kids in India. Shaktimaan in his heroic avatar will be a powerhouse dedicated towards fighting against evil plans and saving the human kind. Shaktimaan is one among us, a young man with a good heart, standing tall as a savior of humanity, reminding us of who we are while unearthing and uprooting all evil, with a single purpose of saving this world, saving his world.


#Shaktimaan",PL3E110C16D04A4070,,2012-04-06 08:40:20,102,2024-02-16 16:10:21,2024-02-19 17:09:08
QaYSN3OwIG4,Shaktimaan Episode-312 A,shaktimaan-episode-312-a,Shaktimaan Episode-312 A,PLoqUwDmTM0zDLr-6puokXpkJheHnNiyf3,,,311,2024-02-19 17:09:08,2024-02-19 17:09:08
qbPvF-RhyGY,Shaktimaan (शक्तिमान) - Full Episode 50 | Kids Hindi Tv Series,shaktimaan-shakatamana-full-episode-50-kids-hindi-tv-series,"Shaktimaan is the ""Indian Super Hero"" who has been an icon for kids in India. Shaktimaan in his heroic avatar will be a powerhouse dedicated towards fighting against evil plans and saving the human kind. Shaktimaan is one among us, a young man with a good heart, standing tall as a savior of humanity, reminding us of who we are while unearthing and uprooting all evil, with a single purpose of saving this world, saving his world.

#Shaktimaan",PL3E110C16D04A4070,,2011-12-08 04:37:56,49,2024-02-16 16:10:21,2024-02-19 17:09:08
QbY3EGzWOds,Shaktimaan (शक्तिमान) | Hindi Tv Series - Full Episode 05 - एपिसोड - ०५,shaktimaan-shakatamana-hindi-tv-series-full-episode-05-epasada,"Shaktimaan in his heroic avatar will be a powerhouse dedicated towards fighting against evil plans and saving the human kind. Shaktimaan is one among us, a young man with a good heart, standing tall as a savior of humanity, reminding us of who we are while unearthing and uprooting all evil, with a single purpose of saving this world, saving his world.

#Shaktimaan #ultrabollywood #mukeshkhanna",PL3E110C16D04A4070,,2011-02-23 07:25:23,4,2024-02-16 16:10:21,2024-02-19 17:09:08
qEDCh0-uNOA,केशु और कोकि के बीच क्यों लगी है शर्त ? Shrimaan Shrimati | Full Episode 207 #Shrimanshrimati,kasha-oura-kaka-ka-bca-kaya-lga-ha-sharata-shrimaan-shrimati-full-episode-207-shrimanshrimati,"केशु और कोकि के बीच क्यों लगी है शर्त? Shrimaan Shrimati | Full Episode 207 #Shrimanshrimati #comedy 

Shrimaan Shrimati, a famous sitcom by Adhikari Brothers, reflects the notion of loving one's neighbor's wife. SUBSCRIBE for the ultimate dose of laughter! https://www.youtube.com/user/mastiiikhor Don't forget to Like, Comment and Share with your friends and family. Click to Subscribe - http://bit.ly/MastiKhor

#youtube #youtuber #instagram #music #love #follow #like #explorepage #youtubers #youtubechannel #gaming #twitch #video #instagood #hiphop #memes #viral #subscribe #gamer #rap #facebook #explore #ps #art #soundcloud #k #artist #trending #Bollywood #india #webseries #show  #masti #video #Shrimanshrimati #comedy #mastikhor",PLn-69keDbw1LEVME-i3mW7VCOu_KGLCFi,,,187,2024-02-16 17:29:59,2024-02-16 17:29:59
qEswKEZ10YE,Byomkesh Bakshi: Ep#5 - Wasiyat,byomkesh-bakshi-ep5-wasiyat,"Watch Byomkesh Bakshi's fifth episode 'Wasiyat'. Byomkesh Bakshi is a fictional detective in Bengali literature created by Sharadindu Bandyopadhyay. He is one of the most successful and popular characters in Bengali literature. 
Doordarshan now brings to you the entire series of this literary classic which was televised back in 1993 directed by the brilliant Basu Chatterjee. Actor Rajit Kapur played the role of Byomkesh Bakshi, for which he was highly praised. Ajit was played by K.K. Raina and Satyaboti was played by Sukanya Kulkarni who was the first actress to play the character.",PLUiMfS6qzIMxiHu2N2Px1ISp5vxCm3PMo,,2014-01-10 10:00:03,29,2024-02-16 17:21:50,2024-02-16 17:21:50
QFUzd4mHYN8,Shaktimaan (शक्तिमान) - Full Episode 115 | Hindi Tv Series,shaktimaan-shakatamana-full-episode-115-hindi-tv-series,"Shaktimaan (शक्तिमान) - Full Episode 115 | Hindi Tv Series

#Shaktimaan",PL3E110C16D04A4070,,2012-05-18 04:59:48,115,2024-02-16 16:10:21,2024-02-19 17:09:08
QGpyC42kkAg,Shaktimaan (शक्तिमान) - Full Episode 84 | Hindi Tv Series,shaktimaan-shakatamana-full-episode-84-hindi-tv-series,"Shaktimaan in his heroic avatar will be a powerhouse dedicated towards fighting against evil plans and saving the human kind. Shaktimaan is one among us, a young man with a good heart, standing tall as a savior of humanity, reminding us of who we are while unearthing and uprooting all evil, with a single purpose of saving this world, saving his world.


#Shaktimaan #mukeshkhanna #ultrabollywood",PL3E110C16D04A4070,,2012-03-09 08:08:23,83,2024-02-16 16:10:21,2024-02-19 17:09:08
qGwcPl2atfw,Shrimaan Shrimati | Full Episode 89,shrimaan-shrimati-full-episode-89,"Kokila teaches Ganga Mausi about the child psychology while she tries to beat her granddaughter. Later, Keshav discusses with his boss, Sharma and tries to get some information about child psychology. But, Sharma makes Keshav leave his room, when he taunts him. Watch this show to know more.

Shrimaan Shrimati, a famous sitcom by Adhikari Brothers, reflects the notion of loving one's neighbor's wife.

SUBSCRIBE for the ultimate dose of laughter! https://www.youtube.com/user/mastiiikhor
Don't forget to Like, Comment and Share with your friends and family. Click to Subscribe - http://bit.ly/MastiKhor",PLn-69keDbw1LEVME-i3mW7VCOu_KGLCFi,,2013-11-14 13:29:20,88,2024-02-16 17:21:52,2024-02-19 17:09:08
qhQkltBL09g,Raja aur Rancho - Part 4,raja-aur-rancho-part-4,"Part 4 of Super HIt TV serial Raja Aur Rancho starring Mohan Bhandari, Ved Thappar, Wonder Monkey. Director: Murali Nallappa, Producer: Murali Nallappa. Synopsis : It requires just pure honesty to motivate Raja to get cracking into any complicated mystery; and his ever faithful partner Rancho (the wonder monkey) is instantly ready to follow the footsteps of his master with vital clues and his characteristics observations. However thick the mystery, however clever the opponent, Raja and Rancho know just how to unravel the truth from the most eluding forces of falsehood. Always ready to help honest friends and root out evil, Raja and Rancho travel through a wide cross section of characters, experiences and locales to provide the richest fare in crime bursting, pulsating with human emotions. Designed as a simple and racy entertainer for viewers of all age groups, it attempts to capture the intriguing world of machination, conmanship and deceit and the fascination process of how our heroes set about defeating the rivals each time.",PL5FFD61A8A15A9D53,,2011-02-07 11:54:51,3,2024-02-16 17:12:45,2024-02-16 17:12:45
qKpC-H4aQ8s,Shaktimaan - Episode 329,shaktimaan-episode-329,"Shaktimaan is the ""Indian Super Hero"" who has been an icon for kids in India. Shaktimaan in his heroic avatar will be a powerhouse dedicated towards fighting against evil plans and saving the human kind. Shaktimaan is one among us, a young man with a good heart, standing tall as a savior of humanity, reminding us of who we are while unearthing and uprooting all evil, with a single purpose of saving this world, saving his world.

► Subscribe to Ultra Bollywood - http://bit.ly/SubscribeUltraBollywood

► Click To Watch Lata Mangeshkar Hit Songs - https://bit.ly/LataMangeshkarHitSongs
► Click To Watch Udit Narayan Hit Songs - https://bit.ly/UditNarayanHitSongs
► Click To Watch Kumar Sanu Hit Songs - https://bit.ly/KumarSanuSongs
► Click To Watch Alka Yagnik Hit Songs - https://bit.ly/AlkaYagnikSongs
► Click To Watch Kishore Kumar Songs - https://bit.ly/KishoreKumarSong
► Click To Watch Hindi Comedy Scenes - https://bit.ly/HindiComedyScenes
► Click To Watch Best of Salman Khan - https://bit.ly/SalmanKhanBestCollections
► Click To Watch Best Aamir Khan Scenes - https://bit.ly/AamirKhanComedyScenes
► Click To Watch Evergreen Hindi Songs -  https://bit.ly/EvergreenHindiSongs
► Click To Watch Romantic Songs in 4K - https://bit.ly/4KHindiRomanticSongs
► Click To Watch Superhit Hindi Songs in 4K - https://bit.ly/4KHindiSongs

► Website: http://www.ultraindia.com
► Like us on Facebook: https://www.facebook.com/UltraHindi
► Follow us on Twitter: https://twitter.com/UltraHindi
► Follow us on Pinterest: http://www.pinterest.com/ultrahindi

#Shaktimaan",PL_BnV0cOaQVrWvLCMxLNEiSjMn9IjT0XO,,2014-01-08 07:31:10,125,2024-02-16 16:48:01,2024-02-19 17:09:08
qkphvLAVVjY,Shaktimaan - Episode 209,shaktimaan-episode-209,"Shaktimaan is the ""Indian Super Hero"" who has been an icon for kids in India. Shaktimaan in his heroic avatar will be a powerhouse dedicated towards fighting against evil plans and saving the human kind. Shaktimaan is one among us, a young man with a good heart, standing tall as a savior of humanity, reminding us of who we are while unearthing and uprooting all evil, with a single purpose of saving this world, saving his world.",PL_BnV0cOaQVrWvLCMxLNEiSjMn9IjT0XO,,2013-05-10 06:17:39,8,2024-02-16 16:48:00,2024-02-19 17:09:08
